x,v,phi,omega
7.774804420631374891e-01,8.607422256240895853e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.817866340269781222e-01,8.617333799614601553e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.860977641053866760e-01,8.627174798494480212e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.904137971517891659e-01,8.636945754974445499e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.947346982697640616e-01,8.646647167574804393e-02,1.495996501709425219e+00,0.000000000000000000e+00
7.990604328112618226e-01,8.656279531267692395e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.033909663748374230e-01,8.665843337502326937e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.077262648038947557e-01,8.675339074230078995e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.120662941849441374e-01,8.684767225929372614e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.164110208458721374e-01,8.694128273630401249e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.207604113542232849e-01,8.703422694939670634e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.251144325154947667e-01,8.712650964064364012e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.294730513714423381e-01,8.721813551836542222e-02,1.495996501709425219e+00,0.000000000000000000e+00
8.338362351983991116e-01,8.730910925737159212e-02,1.495996501709425219e+00,0.000000000000000000e+00
