x,v,phi,omega
1.480958843841200835e-02,-1.194274655217068479e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.475008746211933959e-02,-1.185774515746687227e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.469100997852569243e-02,-1.177334875233309154e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.463235297346092596e-02,-1.168955303081199628e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.457411345420797644e-02,-1.160635371759349572e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.451628844935016691e-02,-1.152374656779662403e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.445887500861960280e-02,-1.144172736675296226e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.440187020274665171e-02,-1.136029192979160201e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.434527112331048307e-02,-1.127943610202564650e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.428907488259068687e-02,-1.119915575814022304e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.423327861341993315e-02,-1.111944680218200253e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.417787946903769150e-02,-1.104030516735022812e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.412287462294498606e-02,-1.096172681578922066e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.406826126876018629e-02,-1.088370773838236508e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.401403662007582457e-02,-1.080624395454756262e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.396019791031642872e-02,-1.072933151203414029e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.390674239259737446e-02,-1.065296648672120657e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.385366733958473366e-02,-1.057714498241743399e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.380097004335612346e-02,-1.050186313066227718e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.374864781526255117e-02,-1.042711709052860248e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.369669798579123410e-02,-1.035290304842672064e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.364511790442939944e-02,-1.027921721790981367e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.359390493952905392e-02,-1.020605583948074740e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.354305647817271446e-02,-1.013341518040026309e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.349256992604009990e-02,-1.006129153449652862e-03,1.495996501709425219e+00,0.000000000000000000e+00
1.344244270727576115e-02,-9.989681221976045005e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.339267226435766379e-02,-9.918580589235905919e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.334325605796669867e-02,-9.847986008677384311e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.329419156685712582e-02,-9.777893878520852594e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.324547628772794125e-02,-9.708300622622016880e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.319710773509515100e-02,-9.639202690289459851e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.314908344116496632e-02,-9.570596556103481414e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.310140095570789046e-02,-9.502478719736230650e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.305405784593371109e-02,-9.434845705773117113e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.300705169636737386e-02,-9.367694063535491732e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.296038010872574420e-02,-9.301020366904591899e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.291404070179524681e-02,-9.234821214146739883e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.286803111131037611e-02,-9.169093227739780498e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.282234898983306351e-02,-9.103833054200762345e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.277699200663291734e-02,-9.039037363914837701e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.273195784756830061e-02,-8.974702850965386464e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.268724421496826918e-02,-8.910826232965342493e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.264284882751533917e-02,-8.847404250889727732e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.259876942012909048e-02,-8.784433668909372465e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.255500374385060472e-02,-8.721911274225821681e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.251154956572772189e-02,-8.659833876907416716e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.246840466870111075e-02,-8.598198309726543496e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.242556685149115610e-02,-8.537001427998036542e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.238303392848564589e-02,-8.476240109418736561e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.234080372962826321e-02,-8.415911253908188623e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.229887410030786402e-02,-8.356011783450474411e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.225724290124854954e-02,-8.296538641937168789e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.221590800840052261e-02,-8.237488795011416350e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.217486731283171260e-02,-8.178859229913114934e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.213411872062017567e-02,-8.120646955325205038e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.209366015274726709e-02,-8.062849001221049925e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.205348954499156459e-02,-8.005462418712902106e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.201360484782354812e-02,-7.948484279901450776e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.197400402630103937e-02,-7.891911677726438272e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.193468505996536991e-02,-7.835741725818337958e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.189564594273829871e-02,-7.779971558351092466e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.185688468281966175e-02,-7.724598329895897113e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.181839930258575012e-02,-7.669619215276023052e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.178018783848840643e-02,-7.615031409422675854e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.174224834095484796e-02,-7.560832127231878648e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.170457887428819586e-02,-7.507018603422374418e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.166717751656871221e-02,-7.453588092394540943e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.163004235955574818e-02,-7.400537868090307538e-04,1.495996501709425219e+00,0.000000000000000000e+00
1.159317150859038095e-02,-7.347865223854068177e-04,1.495996501709425219e+00,0.000000000000000000e+00
