x,phi
9.436714103317591154e-03,1.488540805506871623e+00
2.402388557541735963e-03,1.497426428690876277e+00
1.488315263642683677e-02,1.497639120394577583e+00
-1.041259460182759194e-02,1.492670611979885376e+00
8.283693748446546018e-03,1.491113592150671296e+00
4.172614098222137725e-03,1.496812905537258098e+00
5.057821310168807843e-03,1.491084340449676748e+00
1.884752133069377347e-02,1.486362245470877363e+00
1.267480808670411185e-02,1.492571882279778661e+00
9.389408569072206154e-03,1.493908874565754052e+00
4.755873486706075487e-03,1.502791384914476946e+00
1.876223764224397433e-02,1.495441998820009832e+00
1.290316076195151783e-02,1.495254211660415722e+00
8.535464131198759741e-03,1.499365797016016799e+00
-7.857777288497336948e-04,1.498186871423150990e+00
-2.458101446600469142e-04,1.498192724125495312e+00
8.477886227892897711e-03,1.496840485503770912e+00
1.341154192088015937e-02,1.490611329548071629e+00
1.154585620778941085e-02,1.499952746897087241e+00
2.416707587198378172e-03,1.500173462569661886e+00
4.444950195378654691e-03,1.486721732985933908e+00
9.474388378294682292e-03,1.491630088056605130e+00
3.203189688521623779e-03,1.500172794640735496e+00
2.352084356798150866e-02,1.500633031747278467e+00
-6.335059130105350628e-03,1.494799146013974234e+00
1.911316781856043506e-02,1.501713588068327443e+00
1.607054861265468093e-02,1.496310475761131631e+00
-1.868725398028833404e-02,1.500495423326035693e+00
9.179110040729229758e-04,1.501712433240895761e+00
-6.563669990976055829e-03,1.500862054519498612e+00
