x,phi
9.176554458805811221e-01,1.489924407241688620e+00
8.962514339687976950e-01,1.497055213068898771e+00
9.040942373744990102e-01,1.490443222047557637e+00
8.892586911365257807e-01,1.479087438539926413e+00
9.015687532328083842e-01,1.489618249408352302e+00
8.906878933506979790e-01,1.487364931391469858e+00
9.000472711189155817e-01,1.492622409070100575e+00
9.175015415169134325e-01,1.502557094625935008e+00
8.960370230413754467e-01,1.488854669091618232e+00
8.924383419576151777e-01,1.488530152406524643e+00
9.147203790893454478e-01,1.494879959011104598e+00
9.034771637914258413e-01,1.499939745853810180e+00
9.104857277881358568e-01,1.490007128619855070e+00
8.730034373170912909e-01,1.496183087842914095e+00
9.316446882051263589e-01,1.504109614213508639e+00
8.870893439776803557e-01,1.495238830546244735e+00
9.014354368990771249e-01,1.490824566927263506e+00
9.137660577340731560e-01,1.499413113277443088e+00
9.113150837884361755e-01,1.496884757111772712e+00
8.992248829732660820e-01,1.495653488104400131e+00
8.996586920876793458e-01,1.498972913448116895e+00
8.961026592561855963e-01,1.498447753502705648e+00
9.020950741592813626e-01,1.495449317953111867e+00
9.034918430284665236e-01,1.503349333895231732e+00
8.994610610661297745e-01,1.505852023714757681e+00
8.825896043781996658e-01,1.497404279374390912e+00
8.828469377088881131e-01,1.492482455743565417e+00
9.054655810738312383e-01,1.498564607547600014e+00
8.978721842512812357e-01,1.495823362123240408e+00
8.846808490446320672e-01,1.497643560921774197e+00
8.930776052878066640e-01,1.492492065530602430e+00
9.019556310428513690e-01,1.494718413342809304e+00
8.941823320643115247e-01,1.497297687293268398e+00
9.010573568888075036e-01,1.490602738352592826e+00
9.069392148437126489e-01,1.493923669849838376e+00
9.012177845104942797e-01,1.494898581210362343e+00
9.004041536858591321e-01,1.492243374376947651e+00
9.104388296742041975e-01,1.494524735844199093e+00
8.933844896347504783e-01,1.490509961750667856e+00
9.158503532637513045e-01,1.496378954494787861e+00
8.994777375351249438e-01,1.497062989128533417e+00
